ticker,open_time,close_time,open_price,close_price,outcome($),duration(minutes),side,closing_reason
EURUSD,1546488300,1546498440,1.1361,1.13728,-1.3,169.0,SELL,signal_opposite
EURUSD,1546498440,1546510020,1.13728,1.13655,-0.85,193.0,BUY,signal_opposite
EURUSD,1546510020,1546527600,1.13655,1.13833,-1.9,293.0,SELL,signal_opposite
EURUSD,1546527600,1546544100,1.13833,1.13928,0.83,275.0,BUY,signal_opposite
EURUSD,1546544100,1546562640,1.13928,1.13996,-0.85,309.0,SELL,signal_opposite
EURUSD,1546562640,1546569000,1.13996,1.14006,-0.02,106.0,BUY,signal_opposite
EURUSD,1546569000,1546573920,1.14006,1.13978,0.16,82.0,SELL,signal_opposite
EURUSD,1546573920,1546575300,1.13978,1.1392,-0.7,23.0,BUY,signal_opposite
EURUSD,1546575300,1546585560,1.1392,1.13957,-0.49,171.0,SELL,signal_opposite
EURUSD,1546585560,1546596000,1.13957,1.13973,0.04,174.0,BUY,signal_opposite
EURUSD,1546596000,1546600920,1.13973,1.14109,-1.48,82.0,SELL,signal_opposite
EURUSD,1546600920,1546607880,1.14109,1.13999,-1.22,116.0,BUY,signal_opposite
EURUSD,1546607880,1546615320,1.13999,1.13712,2.75,124.0,SELL,signal_opposite
EURUSD,1546615320,1546628460,1.13712,1.13967,2.43,219.0,BUY,signal_opposite
EURUSD,1546628460,1546813320,1.13967,1.14007,-0.62,3081.0,SELL,signal_opposite
EURUSD,1546813320,1546830060,1.14007,1.14174,1.5,279.0,BUY,signal_opposite
EURUSD,1546830060,1546831380,1.14174,1.14217,-0.55,22.0,SELL,signal_opposite
EURUSD,1546831380,1546836480,1.14217,1.14231,0.02,85.0,BUY,signal_opposite
EURUSD,1546836480,1546842000,1.14231,1.14247,-0.28,92.0,SELL,signal_opposite
EURUSD,1546842000,1546843500,1.14247,1.14196,-0.63,25.0,BUY,signal_opposite
EURUSD,1546843500,1546847340,1.14196,1.14233,-0.49,64.0,SELL,signal_opposite
EURUSD,1546847340,1546850880,1.14233,1.1428,0.35,59.0,BUY,signal_opposite
EURUSD,1546850880,1546852080,1.1428,1.14414,-1.46,20.0,SELL,signal_opposite
EURUSD,1546852080,1546890840,1.14414,1.14727,3.01,646.0,BUY,signal_opposite
EURUSD,1546890840,1546903140,1.14727,1.14801,-0.86,205.0,SELL,signal_opposite
EURUSD,1546903140,1546907340,1.14801,1.14781,-0.37,70.0,BUY,signal_opposite
EURUSD,1546907340,1546928100,1.14781,1.14492,2.77,346.0,SELL,signal_opposite
EURUSD,1546928100,1546930800,1.14492,1.144,-1.04,45.0,BUY,signal_opposite
EURUSD,1546930800,1546938420,1.144,1.1456,-1.72,127.0,SELL,signal_opposite
EURUSD,1546938420,1546941660,1.1456,1.14473,-0.99,54.0,BUY,signal_opposite
EURUSD,1546941660,1546946700,1.14473,1.14512,-0.51,84.0,SELL,signal_opposite
EURUSD,1546946700,1546951260,1.14512,1.14543,0.19,76.0,BUY,signal_opposite
EURUSD,1546951260,1546959360,1.14543,1.14398,1.33,135.0,SELL,signal_opposite
EURUSD,1546959360,1546960320,1.14398,1.14273,-1.37,16.0,BUY,signal_opposite
